Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,predicted_s.s.temp.
347,1997,12,14,0.02,-110.0,-3.3,5.2,78.8,27.77,26.091213
348,1997,12,15,0.02,-110.0,-3.1,3.8,78.8,27.61,25.942652
349,1997,12,16,0.03,-110.0,-1.5,4.1,85.7,26.56,25.153584
350,1997,12,17,0.03,-110.0,-1.9,3.8,81.9,27.27,25.695683
351,1997,12,18,0.03,-110.0,-0.9,0.1,80.7,27.19,25.72915
352,1997,12,19,0.03,-110.0,-3.6,2.9,83.4,27.61,25.870499
353,1997,12,20,0.03,-110.0,-4.1,3.6,89.1,26.6,25.064629
354,1997,12,21,0.03,-110.0,-5.3,2.2,87.2,27.22,25.481668
355,1997,12,22,0.02,-110.0,-3.6,-0.5,89.9,26.56,25.055555
356,1997,12,23,0.02,-110.0,-1.9,2.6,87.2,27.61,25.957232
357,1997,12,24,0.02,-110.0,-4.2,0.7,83.4,27.77,25.945843
358,1997,12,25,0.02,-110.0,-4.6,1.6,86.1,27.27,25.536894
359,1997,12,26,0.03,-110.0,-6.0,1.9,87.2,27.38,25.584705
360,1997,12,27,0.02,-110.0,-4.6,0.7,89.9,26.69,25.086796
361,1997,12,28,0.03,-110.0,-1.4,0.9,86.1,27.27,25.76475
362,1997,12,29,0.03,-110.0,0.5,1.4,86.9,27.3,25.916851
363,1997,12,30,0.03,-110.0,-5.6,2.2,86.5,27.42,25.647547
364,1997,12,31,0.03,-110.0,-6.5,0.1,88.8,27.38,25.518269
365,1998,1,1,0.03,-110.0,-7.8,-2.9,89.1,27.77,26.618368
366,1998,1,2,0.03,-110.0,-8.1,-1.2,90.3,27.56,26.527708
367,1998,1,3,0.02,-110.0,-6.3,-5.3,88.0,28.42,27.012249
368,1998,1,4,0.02,-110.0,-0.2,-4.3,88.0,28.23,27.132992
369,1998,1,5,0.02,-110.0,1.0,2.1,89.9,26.4,25.9896
370,1998,1,6,0.02,-110.0,0.7,2.6,81.9,27.69,27.04219
371,1998,1,7,0.02,-110.0,-0.4,1.0,82.3,28.11,27.283678
372,1998,1,8,0.03,-110.0,-2.7,-0.9,87.6,27.19,26.438848
373,1998,1,9,0.03,-110.0,-2.3,-0.9,88.0,27.53,26.70098
374,1998,1,10,0.03,-110.0,-3.1,0.2,89.9,27.22,26.459444
375,1998,1,11,0.03,-110.0,-2.8,2.0,88.4,26.98,26.351833
376,1998,1,12,0.03,-110.0,-4.1,-1.3,86.9,28.08,27.071552
377,1998,1,13,0.03,-110.0,-4.4,-3.2,91.4,26.95,26.126415
378,1998,1,14,0.03,-110.0,-2.6,-1.9,85.7,27.66,26.79756
379,1998,1,15,0.02,-110.0,-2.2,-0.4,89.9,27.03,26.331242
380,1998,1,16,0.03,-110.0,-0.6,4.2,91.8,26.88,26.365852
381,1998,1,17,0.03,-110.0,2.0,0.4,89.5,27.11,26.53265
382,1998,1,18,0.03,-110.0,0.6,-1.0,86.1,27.69,26.930021
383,1998,1,19,0.03,-110.0,-3.8,-0.3,86.9,27.88,26.969156
384,1998,1,20,0.03,-110.0,-3.5,0.2,87.2,27.73,26.876682
385,1998,1,21,0.03,-110.0,-3.1,-1.2,90.7,26.98,26.256752
386,1998,1,22,0.03,-110.0,-4.3,-1.0,88.8,27.56,26.685265
387,1998,1,23,0.02,-110.0,-1.4,-0.5,88.0,27.48,26.720297
388,1998,1,24,0.03,-110.0,-3.0,1.0,89.9,27.3,26.569113
389,1998,1,25,0.02,-110.0,-2.9,-1.2,87.6,27.8,26.910065
390,1998,1,26,0.02,-110.0,-3.1,-1.2,84.9,28.42,27.39753
391,1998,1,27,0.02,-110.0,-0.6,2.2,89.9,27.66,26.93341
392,1998,1,28,0.03,-110.0,-0.4,0.4,88.0,27.95,27.133863
393,1998,1,29,0.03,-110.0,-2.7,-1.1,90.3,27.73,26.849205
394,1998,1,30,0.03,-110.0,-3.4,-0.8,88.8,28.34,27.311615
395,1998,1,31,0.03,-110.0,-3.5,-1.0,87.6,28.31,27.29567
396,1998,2,1,0.03,-110.0,-1.8,0.6,91.1,28.31,27.195757
397,1998,2,2,0.03,-110.0,-1.4,0.5,87.2,28.31,27.245544
398,1998,2,3,0.03,-110.0,-0.2,2.9,87.2,28.31,27.340693
399,1998,2,4,0.03,-110.0,5.9,-0.9,87.2,28.31,27.470697
400,1998,2,5,0.02,-110.0,2.6,0.5,87.2,28.31,27.35163
401,1998,2,6,0.02,-110.0,2.0,-3.0,87.2,28.31,27.247478
402,1998,2,7,0.03,-110.0,0.9,2.4,87.2,28.31,27.364025
403,1998,2,8,0.03,-110.0,2.4,2.9,87.2,28.31,27.417892
404,1998,2,9,0.03,-110.0,0.4,-0.4,87.2,28.31,27.282467
405,1998,2,10,0.03,-110.0,0.1,-2.7,87.2,28.31,27.217138
406,1998,2,11,0.03,-110.0,-1.7,1.2,87.2,28.31,27.27295
407,1998,2,12,0.03,-110.0,-0.8,-0.8,87.2,28.31,27.246607
408,1998,2,13,0.03,-110.0,1.2,-0.5,87.2,28.31,27.308325
409,1998,2,14,0.03,-110.0,-2.4,-2.1,87.2,28.31,27.175177
410,1998,2,15,0.03,-110.0,-3.3,-1.4,87.2,28.31,27.171736
411,1998,2,16,0.03,-110.0,-3.3,-2.6,87.2,28.31,27.142633
412,1998,2,17,0.02,-110.0,-4.8,-0.4,87.2,28.31,27.158587
413,1998,2,18,0.02,-110.0,-1.1,-1.5,87.2,28.31,27.228378
414,1998,2,19,0.02,-110.0,3.4,-0.5,87.2,28.31,27.373262
415,1998,2,20,0.02,-110.0,3.1,-3.8,87.2,28.31,27.339533
416,1998,2,21,0.02,-110.0,1.1,-2.3,87.2,28.31,27.270687
417,1998,2,22,0.02,-110.0,0.7,1.2,87.2,28.31,27.352612
418,1998,2,23,0.02,-110.0,3.1,-1.0,87.2,28.31,27.360146
419,1998,2,24,0.02,-110.0,-1.7,-3.8,87.2,28.31,27.156008
420,1998,2,25,0.02,-110.0,-0.9,-3.4,87.2,28.31,27.197817
421,1998,2,26,0.03,-110.0,0.1,-1.1,87.2,28.31,27.288927
422,1998,2,27,0.03,-110.0,0.7,0.2,87.2,28.31,27.340038
423,1998,2,28,0.03,-110.0,-2.3,-0.1,87.2,28.31,27.256098
424,1998,3,1,0.03,-110.0,-2.3,-0.1,87.2,28.31,27.112253
425,1998,3,2,0.08,-110.0,-2.3,-0.1,87.2,28.31,27.132906
426,1998,3,3,0.03,-110.0,-3.5,3.0,79.5,29.2,27.908686
427,1998,3,4,0.02,-109.94,-2.8,3.4,86.6,28.47,27.317509
428,1998,3,5,0.02,-109.94,-1.5,2.6,87.8,27.95,26.931904
429,1998,3,6,0.01,-109.94,1.2,-1.2,90.0,27.67,26.670444
430,1998,3,7,0.01,-109.94,4.7,-5.0,86.3,28.14,27.252068
431,1998,3,8,0.02,-109.94,2.9,-2.0,86.6,27.83,26.865791
432,1998,3,9,0.01,-109.94,-0.4,-2.4,84.8,28.28,27.112478
433,1998,3,10,0.02,-109.94,1.4,1.0,87.8,27.73,26.811266
434,1998,3,11,0.02,-109.94,0.3,-1.3,88.1,27.27,26.378485
435,1998,3,12,0.03,-109.94,-0.1,2.3,83.6,28.39,27.349411
436,1998,3,13,0.03,-109.94,-1.0,0.7,84.0,28.4,27.289904
437,1998,3,14,0.03,-109.94,1.9,-0.8,85.5,28.19,27.156301
438,1998,3,15,0.03,-109.94,4.3,-1.5,85.1,28.03,27.13531
439,1998,3,16,0.02,-109.94,0.9,-0.9,86.3,27.94,26.93282
440,1998,3,17,0.03,-109.94,-0.5,1.3,84.8,27.9,26.944407
441,1998,3,18,0.03,-109.94,3.2,1.0,82.5,28.17,27.260141
442,1998,3,19,0.02,-109.94,-0.7,4.7,83.6,28.81,27.71905
443,1998,3,20,0.03,-109.94,-0.9,3.5,81.0,28.98,27.842154
444,1998,3,21,0.02,-109.94,1.8,1.7,86.3,27.98,27.062817
445,1998,3,22,0.02,-109.94,1.4,1.0,84.8,28.81,27.671497
446,1998,3,23,0.02,-109.94,3.0,-1.3,83.6,29.08,27.869593
447,1998,3,24,0.02,-109.94,2.0,1.0,83.3,29.27,28.049873
448,1998,3,25,0.02,-109.94,-0.4,-0.6,87.0,28.1,27.036163
449,1998,3,26,0.02,-109.94,-3.1,-2.1,83.3,28.6,27.340445
450,1998,3,27,0.01,-109.94,2.0,-1.2,88.9,26.94,26.197348
451,1998,3,28,0.02,-109.94,-0.6,-2.2,81.0,28.58,27.415432
452,1998,3,29,0.02,-109.94,-2.7,-0.7,80.7,29.05,27.75552
453,1998,3,30,0.02,-109.94,-0.1,-3.0,81.0,28.86,27.620695
454,1998,3,31,0.02,-109.94,-0.1,1.3,80.7,28.86,27.736784
455,1998,4,1,0.02,-109.94,-0.9,3.9,83.3,28.94,27.666622
456,1998,4,2,0.03,-109.94,-2.7,0.6,85.1,28.4,27.11838
457,1998,4,3,0.03,-109.94,-3.2,4.4,77.3,29.38,28.01746
458,1998,4,4,0.02,-109.94,0.9,1.1,78.0,28.81,27.60419
459,1998,4,5,0.02,-109.94,3.2,-2.4,85.1,28.38,27.262981
460,1998,4,6,0.02,-109.94,1.8,-2.5,86.3,27.56,26.537855
461,1998,4,7,0.01,-109.94,5.2,-1.2,81.8,28.98,27.858444
462,1998,4,8,0.02,-109.94,2.0,-2.5,77.7,29.38,27.976194
463,1998,4,9,0.01,-109.94,1.9,0.4,80.7,28.8,27.5827
464,1998,4,10,0.01,-109.94,2.7,1.9,81.8,28.95,27.744911
465,1998,4,11,0.02,-109.94,2.9,-0.7,81.8,29.27,27.92904
466,1998,4,12,0.02,-109.94,4.4,1.6,88.1,28.02,27.045807
467,1998,4,13,0.02,-109.94,1.9,2.7,84.0,28.86,27.664408
468,1998,4,14,0.02,-109.94,-1.8,-1.1,81.4,29.4,27.901808
469,1998,4,15,0.02,-109.94,-1.0,-1.7,81.8,29.66,28.099098
470,1998,4,16,0.02,-109.94,1.5,2.6,82.5,29.23,27.948856
471,1998,4,17,0.02,-109.94,4.3,2.4,88.9,28.16,27.153633
472,1998,4,18,0.03,-109.94,2.9,2.3,88.1,27.77,26.837214
473,1998,4,19,0.02,-109.94,2.2,3.4,83.6,29.14,27.914944
474,1998,4,20,0.02,-109.94,6.7,0.2,91.5,27.23,26.628109
475,1998,4,21,0.02,-109.94,9.4,2.1,87.0,28.31,27.636644
476,1998,4,22,0.01,-109.94,5.3,4.0,90.0,27.62,26.812183
477,1998,4,23,-0.01,-109.8,4.8,1.5,86.6,27.48,26.677696
478,1998,4,24,-0.03,-109.8,3.3,4.0,87.8,28.16,27.175333
479,1998,4,25,-0.02,-109.8,0.3,5.7,87.4,28.42,27.345102
480,1998,4,26,-0.02,-109.8,-2.7,4.9,84.0,28.8,27.566961
481,1998,4,27,-0.02,-109.8,-1.1,1.8,79.9,28.95,27.684551
482,1998,4,28,-0.02,-109.8,0.5,1.6,83.3,28.81,27.583458
483,1998,4,29,-0.02,-109.8,0.0,1.5,83.6,28.8,27.559212
484,1998,4,30,-0.02,-109.8,1.1,0.1,83.6,28.52,27.344463
485,1998,5,1,-0.02,-109.8,1.0,-1.4,83.6,28.8,27.364561
486,1998,5,2,-0.02,-109.8,1.0,-0.7,84.8,28.55,27.185516
487,1998,5,3,-0.03,-109.8,-1.8,-1.3,82.5,28.52,27.096502
488,1997,1,1,-0.22,-124.3,-4.4,1.7,82.5,28.52,27.563063
489,1997,1,2,-0.24,-124.3,-2.7,1.3,82.5,28.52,27.600544
490,1997,1,3,-0.26,-124.4,-5.0,0.4,82.5,28.52,27.483105
491,1997,1,4,-0.26,-124.4,-5.9,0.7,82.5,28.52,27.47165
492,1997,1,5,-0.25,-124.3,-7.0,0.1,82.5,28.52,27.406563
493,1997,1,6,-0.25,-124.3,-5.8,-0.7,82.5,28.52,27.406416
494,1997,1,7,-0.25,-124.4,-6.6,0.0,82.5,28.52,27.419178
495,1997,1,8,-0.24,-124.4,-5.7,-0.3,82.5,28.52,27.434673
496,1997,1,9,-0.25,-124.4,-5.8,-1.1,82.5,28.52,27.392845
497,1997,1,10,-0.24,-124.3,-7.1,-0.7,82.5,28.52,27.372816
498,1997,1,11,-0.2,-124.3,-6.5,-0.2,82.5,28.52,27.418589
499,1997,1,12,-0.19,-124.4,-4.8,0.4,82.5,28.52,27.50673
500,1997,1,13,-0.19,-124.3,-4.8,0.4,82.5,28.52,27.508593
501,1997,1,14,-0.19,-124.3,-6.9,-0.7,82.5,28.52,27.386137
502,1997,1,15,-0.19,-124.3,-5.6,0.5,82.5,28.52,27.492292
503,1997,1,16,-0.2,-124.3,-3.9,1.2,82.5,28.52,27.586048
504,1997,1,17,-0.2,-124.3,-5.9,0.9,82.5,28.52,27.508053
505,1997,1,18,-0.2,-124.3,-6.5,0.8,82.5,28.52,27.485699
506,1997,1,19,-0.21,-124.3,-6.5,0.8,82.5,28.52,27.48834
507,1997,1,20,-0.22,-124.3,-5.8,0.5,82.5,28.52,27.498178
508,1997,1,21,-0.23,-124.3,-6.1,1.0,82.5,28.52,27.516869
509,1997,1,22,-0.24,-124.3,-5.3,1.0,82.5,28.52,27.545406
510,1997,1,23,-0.23,-124.3,-5.1,1.2,82.5,28.52,27.564005
511,1997,1,24,-0.23,-124.3,-5.6,1.7,82.5,28.52,27.575808
512,1997,1,25,-0.23,-124.3,-6.2,1.8,82.5,28.52,27.56376
513,1997,1,26,-0.23,-124.3,-5.8,1.7,82.5,28.52,27.573784
514,1997,1,27,-0.24,-124.3,-4.7,1.4,82.5,28.52,27.596579
515,1997,1,28,-0.24,-124.3,-4.0,1.9,82.5,28.52,27.647234
516,1997,1,29,-0.24,-124.3,-4.8,3.2,82.5,28.52,27.663763
517,1997,1,30,-0.23,-124.3,-5.4,1.7,82.5,28.52,27.595636
518,1997,1,31,-0.23,-124.3,-5.8,0.5,82.5,28.52,27.523071
519,1997,2,1,-0.23,-124.3,-6.0,-0.7,82.5,28.52,27.319921
520,1997,2,2,-0.24,-124.3,-6.1,-0.2,82.5,28.52,27.345085
521,1997,2,3,-0.24,-124.3,-4.8,-0.5,82.5,28.52,27.373943
522,1997,2,4,-0.23,-124.3,-3.3,2.4,82.5,28.52,27.544909
523,1997,2,5,-0.22,-124.3,-3.1,3.6,82.5,28.52,27.5815
524,1997,2,6,-0.23,-124.3,-4.6,2.2,82.5,28.52,27.509983
525,1997,2,7,-0.23,-124.3,-4.5,1.5,82.5,28.52,27.49521
526,1997,2,8,-0.22,-124.3,-2.5,2.5,82.5,28.52,27.573727
527,1997,2,9,-0.22,-124.3,-4.0,2.9,82.5,28.52,27.54733
528,1997,2,10,-0.21,-124.3,-4.7,1.5,82.5,28.52,27.49459
529,1997,2,11,-0.21,-124.3,-4.9,0.2,82.5,28.52,27.423347
530,1997,2,12,-0.21,-124.3,-5.4,0.2,82.5,28.52,27.409384
531,1997,2,13,-0.21,-124.3,-5.9,1.1,82.5,28.52,27.4418
532,1997,2,14,-0.2,-124.3,-6.1,0.8,82.5,28.52,27.421677
533,1997,2,15,-0.23,-124.3,-4.4,-0.3,82.5,28.52,27.4235
534,1997,2,16,-0.24,-124.3,-3.7,-1.1,82.5,28.52,27.407572
535,1997,2,17,-0.21,-124.3,-3.7,1.4,82.5,28.52,27.52926
536,1997,2,18,-0.2,-124.3,-3.2,2.0,82.5,28.52,27.55822
537,1997,2,19,-0.22,-124.3,-3.8,-2.1,82.5,28.52,27.388248
538,1997,2,20,-0.2,-124.3,-4.9,0.2,82.5,28.52,27.442966
539,1997,2,21,-0.19,-124.3,-6.3,1.0,82.5,28.52,27.440676
540,1997,2,22,-0.19,-124.3,-4.7,-0.1,82.5,28.52,27.438023
541,1997,2,23,-0.19,-124.3,-5.4,-0.6,82.5,28.52,27.391815
542,1997,2,24,-0.19,-124.3,-6.3,-0.4,82.5,28.52,27.375208
543,1997,2,25,-0.19,-124.3,-5.7,0.9,82.5,28.52,27.46385
544,1997,2,26,-0.19,-124.3,-4.8,0.6,82.5,28.52,27.47976
545,1997,2,27,-0.2,-124.3,-4.7,1.5,82.5,28.52,27.522085
546,1997,2,28,-0.21,-124.3,-5.2,1.4,82.5,28.52,27.509148
547,1997,3,1,-0.21,-124.3,-3.0,-0.4,82.5,28.52,27.405102
548,1997,3,2,-0.21,-124.3,-4.5,1.3,82.5,28.52,27.386776
549,1997,3,3,-0.21,-124.3,-4.4,2.1,82.5,28.52,27.411335
550,1997,3,4,-0.22,-124.3,-3.8,-0.6,82.5,28.52,27.35039
551,1997,3,5,-0.22,-124.3,-2.8,2.1,82.5,28.52,27.456108
552,1997,3,6,-0.21,-124.3,-3.6,2.2,82.5,28.52,27.439207
553,1997,3,7,-0.22,-124.3,-3.2,2.0,82.5,28.52,27.44666
554,1997,3,8,-0.22,-124.3,-3.9,1.4,82.5,28.52,27.415194
555,1997,3,9,-0.21,-124.3,-3.3,1.6,82.5,28.52,27.43652
556,1997,3,10,-0.22,-124.3,-4.2,0.5,82.5,28.52,27.38793
557,1997,3,11,-0.2,-124.3,-2.2,-0.3,82.5,28.52,27.49499
558,1997,3,12,-0.21,-124.3,-3.3,-2.8,82.5,28.52,27.37429
559,1997,3,13,-0.23,-124.3,-2.8,-2.2,82.5,28.52,27.426826
560,1997,3,14,-0.23,-124.3,-2.6,-0.4,82.5,28.52,27.474215
561,1997,3,15,-0.23,-124.3,-0.8,-0.1,82.5,28.52,27.60486
562,1997,3,16,-0.25,-124.3,-4.5,-2.9,82.5,28.52,27.2964
563,1997,3,17,-0.24,-124.3,-1.7,-1.2,82.5,28.52,27.539093
564,1997,3,18,-0.22,-124.3,-2.5,1.5,82.5,28.52,27.477093
565,1997,3,19,-0.2,-124.3,-0.9,1.5,82.5,28.52,27.587627
566,1997,3,20,-0.2,-124.3,1.1,-2.3,82.5,28.52,27.739006
567,1997,3,21,-0.2,-124.3,-0.1,-2.0,82.5,28.52,27.6554
568,1997,3,22,-0.2,-124.3,-2.9,-1.2,82.5,28.52,27.458181
569,1997,3,23,-0.21,-124.3,-3.9,0.4,82.5,28.52,27.413734
570,1997,3,24,-0.21,-124.3,-2.3,0.6,82.5,28.52,27.512022
571,1997,3,25,-0.22,-124.3,-3.9,-1.2,82.5,28.52,27.392445
572,1997,3,26,-0.22,-124.3,-5.0,-0.6,82.5,28.52,27.344608
573,1997,3,27,-0.22,-124.3,-5.8,-0.7,82.5,28.52,27.315779
574,1997,3,28,-0.21,-124.3,-5.3,-1.2,82.5,28.52,27.308012
575,1997,3,29,-0.21,-124.3,-4.3,-1.0,82.5,28.52,27.375648
576,1997,3,30,-0.22,-124.3,-2.4,-0.3,82.5,28.52,27.528633
577,1997,3,31,-0.22,-124.3,-5.6,0.7,82.5,28.52,27.391918
578,1997,4,9,-0.19,-124.4,-4.1,-0.3,84.5,28.52,27.31535
579,1997,4,10,-0.19,-124.4,-5.1,0.2,85.7,26.25,25.571571
580,1997,4,11,-0.18,-124.4,-4.2,-0.9,88.2,26.02,25.436523
581,1997,4,12,-0.18,-124.4,-2.2,-1.5,86.6,25.97,25.5466
582,1997,4,13,-0.19,-124.4,-3.7,-0.7,89.8,25.9,25.38362
583,1997,4,14,-0.19,-124.4,-4.1,-0.7,87.4,25.94,25.389917
584,1997,4,15,-0.19,-124.4,-1.2,0.8,87.8,25.94,25.577927
585,1997,4,16,-0.2,-124.4,-1.1,-0.5,89.9,25.92,25.584543
586,1997,4,17,-0.19,-124.4,0.6,-0.6,84.0,26.6,26.21926
587,1997,4,18,-0.21,-124.4,1.4,2.7,88.4,26.69,26.311623
588,1997,4,19,-0.19,-124.4,-0.8,3.3,86.1,27.0,26.387833
589,1997,4,20,-0.19,-124.4,-2.8,3.4,85.4,27.02,26.29388
590,1997,4,21,-0.19,-124.4,-3.9,3.5,85.2,26.28,25.730902
591,1997,4,22,-0.2,-124.4,-4.0,2.5,85.9,26.84,26.108082
592,1997,4,23,-0.2,-124.4,-2.8,0.1,84.7,27.02,26.306934
593,1997,4,24,-0.19,-124.4,-3.6,2.2,87.0,26.84,26.102888
594,1997,4,25,-0.19,-124.4,-1.1,1.2,85.1,26.86,26.29661
595,1997,4,26,-0.19,-124.4,-2.1,1.4,81.9,26.78,26.169823
596,1997,4,27,-0.19,-124.4,-3.4,0.7,84.5,26.83,26.1247
597,1997,4,28,-0.19,-124.4,-5.0,2.8,84.0,27.02,26.248873
598,1997,4,29,-0.18,-124.4,-4.4,2.9,87.4,27.02,26.235693
599,1997,4,30,-0.18,-124.4,-4.1,-0.2,88.8,27.11,26.297974
600,1997,5,1,-0.19,-124.4,-2.0,-2.7,86.2,26.94,26.231127
601,1997,5,2,-0.18,-124.4,-2.6,0.4,87.9,26.94,26.15914
602,1997,5,3,-0.18,-124.4,-4.0,0.4,88.0,27.03,26.132053
603,1997,5,4,-0.19,-124.4,-4.4,1.1,86.7,27.19,26.222134
604,1997,5,5,-0.19,-124.4,-4.4,2.2,90.9,26.81,25.925175
605,1997,5,6,-0.19,-124.4,-2.2,0.4,87.9,27.2,26.392414
606,1997,5,7,-0.2,-124.4,0.1,-0.2,88.4,27.2,26.560589
607,1997,5,8,-0.2,-124.4,0.9,1.1,86.8,27.58,26.892141
608,1997,5,9,-0.2,-124.4,-2.4,-1.8,89.2,27.44,26.587486
609,1997,5,10,-0.2,-124.4,-1.9,-0.7,96.6,26.11,25.609087
610,1997,5,11,-0.19,-124.4,-2.0,2.8,94.3,26.53,25.886164
611,1997,5,12,-0.19,-124.4,-6.0,1.4,89.9,27.16,26.11344
612,1997,5,13,-0.2,-124.4,-4.1,1.8,88.5,27.31,26.346447
613,1997,5,14,-0.19,-124.4,-5.8,2.6,94.0,27.06,26.040724
614,1997,5,15,-0.19,-124.4,-4.7,0.4,90.4,27.23,26.260454
615,1997,5,16,-0.2,-124.4,-6.3,1.3,88.1,27.38,26.288298
616,1997,5,17,-0.19,-124.4,-5.9,2.2,88.4,27.38,26.319529
617,1997,5,18,-0.19,-124.4,-5.0,3.9,90.2,27.34,26.34122
618,1997,5,19,-0.19,-124.4,-4.1,-0.3,92.6,27.28,26.353868
619,1997,5,20,-0.19,-124.4,-3.4,1.5,92.9,27.27,26.379246
620,1997,5,21,-0.19,-124.4,-4.0,3.0,92.1,27.31,26.355917
621,1997,5,22,-0.19,-124.4,-3.3,-0.1,93.4,27.27,26.40596
622,1997,5,23,-0.19,-124.4,-5.1,4.9,91.6,27.38,26.388443
623,1997,5,24,-0.2,-124.4,-5.0,1.8,90.7,27.23,26.247286
624,1997,5,25,-0.2,-124.4,-4.4,2.7,93.4,27.22,26.272871
625,1997,5,26,-0.2,-124.4,-6.1,2.6,92.0,27.06,26.072336
626,1997,5,27,-0.19,-124.4,-4.0,2.8,96.9,27.16,26.255333
627,1997,5,28,-0.19,-124.4,-4.9,2.6,94.8,27.3,26.303907
628,1997,5,29,-0.2,-124.4,-4.8,2.5,91.3,27.17,26.220041
629,1997,5,30,-0.2,-124.4,-5.3,2.8,90.4,27.19,26.214487
630,1997,5,31,-0.2,-124.4,-5.4,3.7,91.2,27.38,26.367884
631,1997,6,1,-0.2,-124.4,-3.5,4.3,88.8,27.36,26.327246
632,1997,6,2,-0.2,-124.4,-2.2,3.3,88.1,27.16,26.279457
633,1997,6,3,-0.21,-124.4,-3.6,0.0,89.5,27.1,26.172241
634,1997,6,4,-0.21,-124.4,-2.3,1.8,89.8,27.05,26.209091
635,1997,6,5,-0.21,-124.4,-2.3,1.6,90.9,27.27,26.377838
636,1997,6,6,-0.2,-124.4,-3.0,3.3,85.1,27.31,26.34789
637,1997,6,7,-0.2,-124.4,-2.2,3.4,86.2,27.16,26.291058
638,1997,6,8,-0.19,-124.4,-1.6,3.4,81.2,27.12,26.30704
639,1997,6,9,-0.19,-124.4,-3.0,2.5,80.3,27.23,26.30448
640,1997,6,10,-0.19,-124.4,-1.5,1.9,80.7,27.27,26.446186
641,1997,6,11,-0.2,-124.4,-2.5,2.4,83.0,27.27,26.373964
642,1997,6,12,-0.21,-124.4,-2.8,2.8,83.6,27.27,26.352348
643,1997,6,13,-0.21,-124.4,-3.3,2.8,85.2,27.27,26.31888
644,1997,6,14,-0.21,-124.4,-1.7,5.7,84.5,27.27,26.404005
645,1997,6,15,-0.21,-124.4,-3.8,5.1,80.1,27.27,26.347733
646,1997,6,16,-0.2,-124.4,-2.5,2.3,82.0,27.27,26.386892
647,1997,6,17,-0.2,-124.4,-5.0,2.6,82.8,27.27,26.230717
648,1997,6,18,-0.2,-124.4,-4.3,4.8,73.3,27.27,26.395514
649,1997,6,19,-0.2,-124.3,-3.9,3.5,84.7,27.27,26.279793
650,1997,6,20,-0.2,-124.4,-6.0,4.4,79.7,27.27,26.285135
651,1997,6,21,-0.2,-124.4,-5.9,4.6,82.1,27.27,26.271858
652,1997,6,22,-0.2,-124.4,-5.3,4.6,84.1,27.27,26.269993
653,1997,6,23,-0.21,-124.4,-5.3,2.0,83.3,27.27,26.213678
654,1997,6,24,-0.21,-124.4,-5.8,2.7,81.1,27.27,26.241085
655,1997,6,25,-0.2,-124.4,-5.3,3.5,83.2,27.27,26.255392
656,1997,6,26,-0.2,-124.4,-4.8,4.6,82.0,27.27,26.309065
657,1997,6,27,-0.21,-124.4,-3.5,3.3,82.2,27.27,26.333763
658,1997,6,28,-0.2,-124.4,-5.3,3.2,83.6,27.27,26.248938
659,1997,6,29,-0.19,-124.4,-6.2,5.9,79.8,27.27,26.3314
660,1997,6,30,-0.19,-124.4,-4.6,4.4,75.5,27.27,26.376062
661,1997,7,1,-0.19,-124.4,-5.1,5.5,74.5,27.27,26.258118
662,1997,7,2,-0.19,-124.4,-5.9,6.8,77.5,27.27,26.244267
663,1997,7,3,-0.18,-124.4,-6.5,6.5,77.5,27.27,26.222286
664,1997,7,4,-0.18,-124.4,-4.4,4.7,76.9,27.27,26.237268
665,1997,7,5,-0.19,-124.4,-5.1,4.3,82.7,27.27,26.15707
666,1997,7,6,-0.18,-124.4,-2.2,9.3,92.6,27.27,26.266132
667,1997,7,7,-0.18,-124.4,-6.9,4.0,86.3,27.27,26.072311
668,1997,7,8,-0.18,-124.4,-7.3,4.6,85.8,27.27,26.083736
669,1997,7,9,-0.2,-124.4,-8.3,4.9,79.0,27.27,26.132862
670,1997,7,10,-0.2,-124.4,-6.9,5.4,77.8,27.27,26.194199
671,1997,7,11,-0.19,-124.4,-3.9,6.2,83.5,27.27,26.238379
672,1997,7,12,-0.19,-124.4,-2.2,4.8,88.4,27.27,26.321896
673,1997,7,13,-0.2,-124.4,-2.2,5.7,80.6,27.27,26.322008
674,1997,7,14,-0.19,-124.4,-4.2,6.2,82.1,27.27,26.248833
675,1997,7,15,-0.2,-124.4,-7.7,4.3,77.6,27.27,26.155922
676,1997,7,16,-0.2,-124.4,-7.7,4.3,77.6,27.27,26.157566
677,1997,7,17,-0.21,-124.4,-6.7,3.6,84.8,27.27,26.099894
678,1997,7,18,-0.21,-124.4,-6.7,3.1,77.1,27.27,26.1612
679,1997,7,19,-0.2,-124.44,-6.6,4.7,75.8,27.27,26.21799
680,1997,7,20,-0.2,-124.4,-7.2,3.3,73.8,27.27,26.187164
681,1997,7,21,-0.19,-124.4,-7.1,1.8,75.3,27.27,26.13837
682,1997,7,22,-0.2,-124.4,-7.6,1.5,83.7,27.27,26.041374
683,1997,7,23,-0.19,-124.4,-4.0,6.5,80.3,27.27,26.293308
684,1997,7,24,-0.18,-124.4,-2.1,6.7,86.1,27.27,26.337645
685,1997,7,25,-0.18,-124.4,1.6,2.0,91.4,27.27,26.638216
686,1997,7,26,-0.19,-124.4,-0.6,2.0,71.7,27.27,26.503159
687,1997,7,27,-0.19,-124.4,-4.1,2.8,77.9,27.27,26.251043
688,1997,7,28,-0.19,-124.4,-6.1,3.3,73.2,27.27,26.233309
